349,3011000000207,347546,Especial,ÓXIDO DE MANGANES,"ÓXIDO DE MANGANÊS, ASPECTO FÍSICO PÓ MARROM ESCURO, FÓRMULA QUÍMICA MNO2, PESO MOLECULAR 86,94, GRAU DE PUREZA PUREZA MÍNIMA DE 90, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 1313-13-9. FRASCO 500G",FRASCO,3011 - MATERIAL QUIMICO,"R$ 98,00",0,"R$ 0,00"
350,3011000000203,361550,Especial,ÓXIDO DE ZINCO,"ÓXIDO DE ZINCO, ASPECTO FÍSICO PÓ FINÍSSIMO, BRANCO AMARELADO, INODORO, FÓRMULA QUÍMICA ZNO, PESO MOLECULAR 81,38, GRAU DE PUREZA PUREZA MÍNIMA DE 99, NÚMERO DE REFERÊNCIA QUÍMICA CAS 1314-13-2. FRASCO 500G",FRASCO,3011 - MATERIAL QUIMICO,"R$ 25,60",0,"R$ 0,00"
351,3011000000949,464232,Especial,PARAFINA EM PASTILHA,"PARAFINA, ASPECTO FÍSICO: HISTOLÓGICA, SÓLIDA, BRANCA, PONTO FUSÃO: 58 A 62 °C, APRESENTAÇÃO: EM PASTILHA",Kg,3011 - MATERIAL QUIMICO,"R$ 29,50",0,"R$ 0,00"
352,3011000000264,360850,Especial,PERMANGANATO DE POTÁSSIO. 99%,"PERMANGANATO DE POTÁSSIO, ASPECTO FÍSICO PÓ CRISTALINO MARROM VIOLÁCEO, INODORO, FÓRMULA QUÍMICA KMNO4, PESO MOLECULAR 158,03, GRAU DE PUREZA PUREZA MÍNIMA DE 99, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS ISO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7722-64-7",FRASCO,3011 - MATERIAL QUIMICO,"R$ 28,80",0,"R$ 0,00"
353,3011000000935,412697,Especial,PERÓXIDO DE HIDROGÊNIO (H2O2) PUREZA DE 35,"PERÓXIDO DE HIDROGÊNIO, ASPECTO FÍSICO LÍQUIDO INCOLOR, INSTÁVEL, CORROSIVO, COMPOSIÇÃO BÁSICA H202, PESO MOLECULAR 34,01, PUREZA MÍNIMA TEOR DE 35, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7722-84-1.frasco 1 litro.",FRASCO,3011 - MATERIAL QUIMICO,"R$ 24,99",0,"R$ 0,00"
354,3011000000205,412699,Especial,PERSULFATO DE AMONIO.,"PERSULFATO DE AMÔNIO, ASPECTO FÍSICO PÓ CRISTALINO BRANCO, INODORO, COMPOSIÇÃO BÁSICA (NH4)2S2O8, PESO MOLECULAR 228,20, GRAU DE PUREZA PUREZA MÍNIMA DE 98, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7727-54-0. FRASCO 500G",FRASCO,3011 - MATERIAL QUIMICO,"R$ 24,40",0,"R$ 0,00"
355,3011000000256,409510,Especial,PICNÔMETRO,"Picnômetro, material vidro, capacidade 50, calibragem calibrado",UNIDADE,3011 - MATERIAL QUIMICO,"R$ 211,00",0,"R$ 0,00"
356,3011000000211,441682,Especial,RESINA.,"RESINA, ASPECTO FÍSICO LÍQUIDO, COMPOSIÇÃO BÁSICA POLIÉSTER, TIPO ORTOFTÁLICA, CARACTERÍSTICAS ADICIONAIS COM CATALISADOR",KG.,3011 - MATERIAL QUIMICO,"R$ 100,00",0,"R$ 0,00"
357,3011000000212,286853,Especial,RESINA EPÓXI,"RESINA, COMPOSIÇÃO EPÓXI E AMINA, ASPECTO FÍSICO LÍQUIDA FLUIDA, NÃO IÔNICA, ODOR CARACTERÍSTICO, COR CINZA E CREME, SOLUBILIDADE INSOLÚVEL EM ÁGUA - CONJUNTO COM NO MINIMO 1,5KG",CONJUNTO,3011 - MATERIAL QUIMICO,"R$ 40,00",0,"R$ 0,00"
358,3011000000950,317666,Especial,RESINA TIPO EPOXI,"RESINA, ASPECTO FÍSICO LÍQUIDO, COR GARDNER < OU = 3, COMPOSIÇÃO BÁSICA BISFENOL, TIPO EPÓXI, CARACTERÍSTICAS ADICIONAIS NÃO MODIFICADA, GRAU DE IRRITAÇÃO NA PELE (SPI) 2,",MILILITRO,3011 - MATERIAL QUIMICO,"R$ 36,00",0,"R$ 0,00"
359,3011000000125,317830,Especial,SÍLICA GEL,"SÍLICA GEL -SÍLICA GEL, COMPOSIÇÃO SIO2 COM INDICADOR DE UMIDADE, COR AZUL, ASPECTO FÍSICO GRANULADO, APLICAÇÃO DESUMIDIFICAR E DESIDRATAR GASES, TAMANHO GRÃO 1 A 3.frasco 500g.",UNIDADE,3011 - MATERIAL QUIMICO,"R$ 47,08",0,"R$ 0,00"
360,3011000000994,381978,Especial,SÓDIO ELEMENTAR,"SÓDIO, ASPECTO FÍSICO: GRUMO CINZA METÁLICO, MACIO, BRILHANTE, INODORO, FÓRMULA QUÍMICA: NA, PESO MOLECULAR: 22,99 G,MOL, GRAU DE PUREZA: PUREZA MÍNIMA DE 99%, NÚMERO DE REFERÊNCIA QUÍMICA: CAS 7440-23-5",GRAMA,3011 - MATERIAL QUIMICO,"R$ 356,00",0,"R$ 0,00"
361,3011000000219,289050,Especial,SOLUCAO TAMPAO,"SOLUÇÃO TAMPÃO, LEITURA PH 10, APLICAÇÃO CALIBRAGEM DE PEAGÂMETRO. FRASCO 500 ML",FRASCO,3011 - MATERIAL QUIMICO,"R$ 16,16",0,"R$ 0,00"
362,3011000000216,234417,Especial,SOLUÇÃO TAMPAO,"SOLUÇÃO TAMPÃO, LEITURA PH 7,0, APLICAÇÃO CALIBRAGEM DE PEAGÂMETRO. FRASCO 500 ML",FRASCO,3011 - MATERIAL QUIMICO,"R$ 11,00",0,"R$ 0,00"
363,3011000000217,234416,Especial,SOLUÇÃO TAMPAO.,"SOLUÇÃO TAMPÃO, LEITURA PH 4,0, APLICAÇÃO CALIBRAGEM DE PEAGÂMETRO. FRASCO 500 ML",FRASCO,3011 - MATERIAL QUIMICO,"R$ 11,79",0,"R$ 0,00"
364,3011000000127,366492,Especial,SULFATO DE COBRE II,"SULFATO DE COBRE II, COMPOSIÇÃO QUÍMICA CUSO4.5H2O, ASPECTO FÍSICO FINO CRISTAL AZUL, PESO DA MOLÉCULA 249,68, GRAU DE PUREZA PUREZA MÍNIMA DE 99, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS ISO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7758-98-7. FASCO 500 G",UNIDADE,3011 - MATERIAL QUIMICO,"R$ 120,42",0,"R$ 0,00"
365,3011000000434,352214,Especial,SULFATO DE MAGNÉSIO SECO,"SULFATO DE MAGNÉSIO SECO, Fórmula química MgSO4. H2O, massa molar 120,38 g/mol, número de referência química CAS 7487-88-9 (anidro), grau de pureza mínimo de 99%, características adicionais reagente P.A, frasco de 500 g, fornecido com ficha de informações de segurança de produtos químicos (FISPQ), data de fabricação não anterior à 6 meses da data de entrega ou prazo de validade mínimo de 3 anos a contar da data de entrega.",FRASCO,3011 - MATERIAL QUIMICO,"R$ 21,07",0,"R$ 0,00"
366,3011000000937,347735,Especial,SULFATO DE SÓDIO (NA2SO4),"SULFATO DE SÓDIO, ASPECTO FÍSICO FINOS GRÂNULOS BRANCOS CRISTALINOS, INODOROS, PESO MOLECULAR 142,04, FÓRMULA QUÍMICA NA2.SO4 ANIDRO, GRAU DE PUREZA MÍNIMA DE 99, CARACTERÍSTICA ADICIONAL REAGENTE USP, NÚMERO DE REFERÊNCIA QUÍMICA CAS 7757-82-6.frasco 1 kg.",FRASCO,3011 - MATERIAL QUIMICO,"R$ 26,53",0,"R$ 0,00"
367,3011000000185,346778,Especial,SULFATO DE ZINCO (ZNSO4.7H 2O),"SULFATO DE ZINCO, ASPECTO FÍSICO PÓ OU CRISTAL, INCOLOR OU BRANCO, FÓRMULA QUÍMICA ZNSO4.7H2O, MASSA MOLECULAR 287,60, GRAU DE PUREZA PUREZA MÍNIMA DE 99, CARACTERÍSTICA ADICIONAL REAGENTE ACS, NÚMERO  DE REFERÊNCIA QUÍMICA CAS 7446-20-0. GRAMA.",GRAMA,3011 - MATERIAL QUIMICO,"R$ 42,00",0,"R$ 0,00"
368,3011000000240,348685,Especial,TARTARATO DE SÓDIO E POTÁSSIO,"TARTARATO DE SÓDIO E POTÁSSIO - TARTARATO DE SÓDIO E POTÁSSIO, 282,22 G/MOL, PÓ BRANCO OU CRISTAL INCOLOR, INODORO, NAKC4H4O6.4H2O, PUREZA MÍNIMA DE 99%, REAGENTE P.A, CAS 6381-59-5",QUILOGRAMA,3011 - MATERIAL QUIMICO,"R$ 92,00",0,"R$ 0,00"
369,3011000000204,366478,Especial,TETRABORATO DE SÓDIO 500GR,"TETRABORATO DE SÓDIO, PESO MOLECULAR 381,37 G/MOL, ASPECTO FÍSICO PÓ BRANCO, CRISTALINO, INODORO, FÓRMULA QUÍMICA NA2B4O7.10H2O (DECAHIDRATADO), TEOR DE PUREZA PUREZA MÍNIMA DE 99,5%, CARACTERÍSTICA ADICIONAL REAGENTE P.A. ACS ISO, NÚMERO DE REFERÊNCIA QUÍMICA CAS 1303-96-4. FRASCO 500GR.",FRASCO,3011 - MATERIAL QUIMICO,"R$ 49,90",0,"R$ 0,00"
370,3011000000267,381358,Especial,TETRACLORETO DE CARBONO,"TETRACLORETO DE CARBONO, ASPECTO FÍSICO LÍQUIDO LÍMPIDO,INCOLOR,CHEIRO DOCE CARACTERÍSTICO, PESO MOLECULAR 153,82, FÓRMULA QUÍMICA CCL4, GRAU DE PUREZA PUREZA MÍNIMA DE 99,8, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 56-23-5",FRASCO,3011 - MATERIAL QUIMICO,"R$ 178,20",0,"R$ 0,00"
371,3011000000188,381272,Especial,TIOCIANATO DE POTÁSSIO (KSCN),"TIOCIANATO DE POTÁSSIO, ASPECTO FÍSICO CRISTAIS INCOLORES, INODOROS, HIGROSCÓPICOS, COMPOSIÇÃO KSCN, PESO MOLECULAR 97,18, GRAU DE PUREZA PUREZA MÍNIMA DE 98, CARACTERÍSTICA ADICIONAL  REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 333-20-0. FRASCO 500 GRAMA",FRASCO,3011 - MATERIAL QUIMICO,"R$ 260,00",0,"R$ 0,00"
372,3011000000135,347745,Especial,TIOSSULFATO DE SÓDIO,"TIOSSULFATO DE SÓDIO, ASPECTO FÍSICO CRISTAL INCOLOR, INODORO, FÓRMULA QUÍMICA NA2S2O3 ANIDRO, PESO MOLECULAR 158,11, GRAU DE PUREZA PUREZA MÍNIMA DE 98, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7772-98-7.",GRAMA,3011 - MATERIAL QUIMICO,"R$ 31,55",0,"R$ 0,00"
373,3011000000066,380337,Especial,TOLUENO,"tolueno, aspecto físico líquido incolor, odor característico de benzeno, composição química c7h8, peso molecular 92,14, teor de pureza pureza mínima de 99,5%, característica adicional reagente p.a., número de referência química cas 108-88-3. FRASCO   1000 ML",UNIDADE,3011 - MATERIAL QUIMICO,"R$ 35,05",0,"R$ 0,00"
374,3011000000067,412630,Especial,UREIA CH4N20 PUREZA MINIMA 99%,"URÉIA, ASPECTO FÍSICO PÓ INCOLOR A ESBRANQUIÇADO, CRISTALINO, PESO MOLECULAR 60,06, FÓRMULA QUÍMICA CH4N2O, GRAU DE PUREZA PUREZA MÍNIMA DE 99, CARACTERÍSTICA ADICIONAL REAGENTE P.A./ ACS, NÚMERO DE REFERÊNCIA QUÍMICA CAS 57-13-6. FRASCO DE 1KG.",FRASCO,3011 - MATERIAL QUIMICO,"R$ 12,75",0,"R$ 0,00"
375,3011000000137,347684,Especial,ZINCO,"ZINCO, ASPECTO FÍSICO PÓ BRANCO-AZULADO OU CINZA PRATA, INODORO, FÓRMULA QUÍMICA ZN, PESO MOLECULAR 65,38, GRAU DE PUREZA MÍNIMA DE 99,8, CARACTERÍSTICA ADICIONAL REAGENTE P.A., NÚMERO DE REFERÊNCIA QUÍMICA CAS 7440-66-6.fransco 500g",FRASCO,3011 - MATERIAL QUIMICO,"R$ 51,84",0,"R$ 0,00"
381,5208000000645,411791,Específico,BALANÇA 150 KG,"TIPO: DIGITAL, CARACTERÍSTICA ADICIONAL: GRADUAÇÃO DE TAXA DE LÍQUIDO, CARACTERÍSTICA ADICIONAL 01: GRADUAÇÃO DE TAXA DE GORDURA, ACESSÓRIOS: COM MEMÓRIA, FUNCIONAMENTO COM PILHAS, CAPACIDADE: CERCA DE 150 KG",UNIDADE,"5208 - APARELHOS, EQUIP. E UTENS. MED., ODONT., LABOR. E HOSP.","R$ 1.100,00",0,"R$ 0,00"
382,3917000000054,16314,Específico,MANUTENÇÃO CORRETIVA E PREVENTIVA DO MÓDULO DIDÁTICO ESTAÇÃO DE TRATAMENTO DE ÁGUAS (UPCONTROL),MANUTENÇÃO CORRETIVA E PREVENTIVA DO MÓDULO DIDÁTICO ESTAÇÃO DE TRATAMENTO DE ÁGUAS (UPCONTROL) COM OS SEGUINTES SERVIÇOS: TREINAMENTO SOBRE A UTILIZAÇÃO DO EQUIPAMENTO; TROCA E OU REPARO DOS SENSORES DE PH E TEMPERATURA; MANUTENÇÃO PREVENTIVA DOS DEMAIS ITENS QUE COMPÕEM O EQUIPAMENTO. O SERVIÇO COMPÕE-SE DE EMISSÃO DE LAUDO TÉCNICO COM OU SEM REPOSIÇÃO DE PEÇAS CONFORME NECESSIDADE E ANEXO.,SERVIÇO,3917 - MANUTENCAO E CONSERVACAO DE MAQUINAS E EQUIPAMENTOS,"R$ 5.000,00",0,"R$ 0,00"
383,3917000000056,16314,Específico,MANUTENÇÃO CORRETIVA E PREVENTIVA DO MÓDULO DIDÁTICO MINI USINA DE BIODIESEL,MANUTENÇÃO CORRETIVA E PREVENTIVA DO MÓDULO DIDÁTICO MINI USINA DE BIODIESEL (UPCONTROL) COM OS SEGUINTES SERVIÇOS: TREINAMENTO SOBRE A UTILIZAÇÃO DO EQUIPAMENTO; MANUTENÇÃO PREVENTIVA DOS ITENS QUE COMPÕEM O EQUIPAMENTO. O SERVIÇO COMPÕE-SE DE EMISSÃO DE LAUDO TÉCNICO COM OU SEM REPOSIÇÃO DE PEÇAS CONFORME NECESSIDADE E ANEXO.,SERVIÇO,3917 - MANUTENCAO E CONSERVACAO DE MAQUINAS E EQUIPAMENTOS,"R$ 3.000,00",0,"R$ 0,00"
385,5208000000653,448287,Específico,BANHO MARIA - AJUSTE DIGITAL,"BANHO MARIA, AJUSTE: AJUSTE DIGITAL COM PAINEL DE CONTROLE, VOLUME: CERCA DE 2 L, COMPONENTES: COM TAMPA CÔNICA, TEMPERATURA: ATÉ 50 °C",UNIDADE,"5208 - APARELHOS, EQUIP. E UTENS. MED., ODONT., LABOR. E HOSP.","R$ 1.400,00",0,"R$ 0,00"
387,5208000000646,24864,Específico,CALORÍMETRO,CALORIMETRO EM ALUMINIO 150ML COMPLETO,UNIDADE,"5208 - APARELHOS, EQUIP. E UTENS. MED., ODONT., LABOR. E HOSP.","R$ 500,00",0,"R$ 0,00"
389,3917000000026,16314,Específico,MANUTENÇÃO EM MICROSCÓPIO ELETRÔNICO DE VARREDURA MEV ZEISS - MODELO EVO 10 MA 1725,"SERVIÇO DE MANUTENÇÃO EM MICROSCÓPIO ELETRÔNICO DE VARREDURA - MEV, COM MÃO DE OBRA AUTORIZADA PARA A FABRICANTE ZEISS, MODELO EVO 10 MA 1725. SERVIÇO TÉCNICO ESPECIALIZADO NA INSTALAÇÃO E VERIFICAÇÃO GERAL DO EQUIPAMENTO. O SERVIÇO COMPÕE-SE DE EMISSÃO DE LAUDO TÉCNICO COM OU SEM REPOSIÇÃO DE PEÇAS CONFORME NECESSIDADE E ANEXO.",SERVIÇO,3917 - MANUTENCAO E CONSERVACAO DE MAQUINAS E EQUIPAMENTOS,"R$ 450,00",0,"R$ 0,00"
390,3917000000066,12742,Específico,MANUTENCAO EM MICROSCOPIO OPTICO,"MANUTENCAO EM MICROSCOPIO OPTICO MARCA MARTE CIENTIFICA L-1000B. LIMPEZA OPTICA, SUBSTITUIÇÃO DE LÂMPADAS, E REGULAGEM DE MACROMETRO E MICROMETRO.",UNIDADE,3917 - MANUTENCAO E CONSERVACAO DE MAQUINAS E EQUIPAMENTOS,"R$ 700,00",0,"R$ 0,00"
391,3917000000058,16314,Específico,MANUTENÇÃO PREVENTIVA E CORRETIVA DA BANCADA DIDÁTICA ESTAÇÃO DE TRATAMENTO DE EFLUENTES (LABTRIX),MANUTENÇÃO CORRETIVA E PREVENTIVA DA BANCADA DIDÁTICA ESTAÇÃO DE TRATAMENTO DE EFLUENTES (MODELO: XL 48/LABTRIX) COM OS SEGUINTES SERVIÇOS: TREINAMENTO SOBRE A UTILIZAÇÃO DO EQUIPAMENTO; MANUTENÇÃO PREVENTIVA DOS ITENS QUE COMPÕEM O EQUIPAMENTO. O SERVIÇO COMPÕE-SE DE EMISSÃO DE LAUDO TÉCNICO COM OU SEM REPOSIÇÃO DE PEÇAS CONFORME NECESSIDADE E ANEXO.,SERVIÇO,3917 - MANUTENCAO E CONSERVACAO DE MAQUINAS E EQUIPAMENTOS,"R$ 5.000,00",0,"R$ 0,00"
392,3917000000059,16314,Específico,MANUTENÇÃO PREVENTIVA E CORRETIVA DA BANCADA HIDRÁULICA (SOMA),MANUTENÇÃO CORRETIVA E PREVENTIVA DA BANCADA HIDRÁULICA (SOMA ENGENHARIA) COM OS SEGUINTES SERVIÇOS: TREINAMENTO SOBRE A UTILIZAÇÃO DO EQUIPAMENTO; TROCA E OU REPARO DOS SENSORES; REPARO DA BOMBA HIDRÁULICA; MANUTENÇÃO PREVENTIVA DOS DEMAIS ITENS QUE COMPÕEM O EQUIPAMENTO. O SERVIÇO COMPÕE-SE DE EMISSÃO DE LAUDO TÉCNICO COM OU SEM REPOSIÇÃO DE PEÇAS CONFORME NECESSIDADE E ANEXO.,SERVIÇO,3917 - MANUTENCAO E CONSERVACAO DE MAQUINAS E EQUIPAMENTOS,"R$ 5.000,00",0,"R$ 0,00"
393,3917000000057,16314,Específico,MANUTENÇÃO PREVENTIVA E CORRETIVA DE AUTOCLAVE (PHOENIX),MANUTENÇÃO CORRETIVA E PREVENTIVA DE AUTOCLAVE (MODELO: AV-75 -PHOENIX) COM OS SEGUINTES SERVIÇOS: TREINAMENTO SOBRE A UTILIZAÇÃO DO EQUIPAMENTO; TROCA E OU REPARO DA RESISTÊNCIA;  TROCA E OU REPARO DO MANÔMETRO; MANUTENÇÃO PREVENTIVA DOS DEMAIS ITENS QUE COMPÕEM O EQUIPAMENTO. O SERVIÇO COMPÕE-SE DE EMISSÃO DE LAUDO TÉCNICO COM OU SEM REPOSIÇÃO DE PEÇAS CONFORME NECESSIDADE E ANEXO.,SERVIÇO,3917 - MANUTENCAO E CONSERVACAO DE MAQUINAS E EQUIPAMENTOS,"R$ 4.000,00",0,"R$ 0,00"
394,3917000000063,16314,Específico,SERVIÇO DE MANUTENÇÃO ESPECTROFOTÔMETRO MODELO - EVEN,"SERVIÇO DE MANUTENÇÃO CORRETIVA E PREVENTIVA EM ESPECTROFOTÔMETRO EVEN,  O SERVIÇO COMPÕE-SE DE EMISSÃO DE LAUDO TÉCNICO COM OU SEM REPOSIÇÃO DE PEÇAS CONFORME NECESSIDADE E ANEXO.",SERVIÇO,3917 - MANUTENCAO E CONSERVACAO DE MAQUINAS E EQUIPAMENTOS,"R$ 1.000,00",0,"R$ 0,00"
395,5208000000638,418925,Específico,CENTRIFUGA PARA TUBOS,"CENTRIFUGA PARA TUBO DE ENSAIO COM  AJUSTE DIGITAL E PAINEL DE CONTROLE, PROGRAMAVEL, VOLUME ATÉ 15 ML, COM CAPACIDADE PARA 16 UNIDADES, ROTAÇÃO ATÉ 5000 RPM, TEMPORIZADOR ATÉ 99 MIN., TAMPA ABERTA, ALARME DESBALANCEAMENTO.",UNIDADE,"5208 - APARELHOS, EQUIP. E UTENS. MED., ODONT., LABOR. E HOSP.","R$ 2.500,00",0,"R$ 0,00"
396,3035000001147,429570,Específico,"ACESSORIO DE TESTE ELETRICO , ELETRONICO, TIPO: PILHA DE DANIELL","ACESSORIO DE TESTE ELETRICO , ELETRONICO, TIPO: PILHA DE DANIELL, COMPONENTES: ELETRODO DE ZINCO E DE COBRE EM FORMA DE DE CILIND, CARACTERÍSTICAS ADICIONAIS: CONEXÃO ATRAVÉS CONECTOR DE 4MM, DIMENSÕES: (A X D) 105 X 65 MM, APLICAÇÃO: ANÁLISE PROPRIEDADES DE ELEMENTO ELETROQUÍMICO",UNIDADE,3035 - MATERIAL LABORATORIAL,"R$ 546,00",0,"R$ 0,00"
397,3035000001082,413112,Específico,"BANDEJA PLÁSTICA, 9 LITROS","BANDEJA, MATERIAL:PLÁSTICO, DIMENSÕES:42,50 X 34,50 X 8,50 CM, APLICAÇÃO:MULTIUSO, CARACTERÍSTICAS ADICIONAIS:COR; BRANCA, CAPACIDADE: 9 LITROS",UNIDADE,3035 - MATERIAL LABORATORIAL,"R$ 27,00",0,"R$ 0,00"
398,3035000000715,408561,Específico,BANDEJA PLÁSTICA RETANGULAR 3 LITROS.,"BANDEJA PLÁSTICA RETANGULAR, PEQUENA: BANDEJA PLÁSTICA RETANGULAR, 30,2X20,8X6,3CM CAPACIDADE DE  3 LITROS, COR BRANCA.",UNIDADE,3035 - MATERIAL LABORATORIAL,"R$ 11,99",0,"R$ 0,00"
399,5230000000074,467265,Específico,FONTE DE ALIMENTAÇÃO ININTERRUPTA,"FONTE ALIMENTAÇÃO ININTERRUPTA (NOBREAK), TIPO: ON LINE DUPLA CONVERSÃO, TENSÃO ENTRADA: 220 V OU BIVOLT V, TENSÃO SAÍDA: 220 V OU BIVOLT V, TIPO ALARME: SONORO, FREQUÊNCIA: 60 HZ, TIPO ONDA: SENOIDAL PURA, BATERIA: SELADA, AUTONOMIA BATERIA: MÍN DE 30 MIN, FATOR POTÊNCIA: 0,8 OU MAIOR, CAPACIDADE NOMINAL: 3000 VA, COMPONENTES: MIN DE 5 TOMADAS DE 10 A.",UNIDADE,5230 - MAQUINAS E EQUIPAMENTOS ENERGETICOS,"R$ 5.881,11",0,"R$ 0,00"
400,3035000001076,43222,Específico,COMPASSO TECNICO,"COMPASSO TÉCNICO, NOME COMPASSO DE DESENHO COMUM",UNIDADE,3035 - MATERIAL LABORATORIAL,"R$ 70,00",0,"R$ 0,00"
401,3022000000076,443005,Específico,CESTO DE TELA DE ARAME,"CESTO, MATERIAL: TELA GRANULOMÉTRICA, TRATAMENTO SUPERFICIAL: ANTICORROSIVO, DIÂMETRO: 15 CM, ALTURA: 15 CM, CARACTERÍSTICAS ADICIONAIS: ABERTURA DE MALHA: 3,4 MM",UNIDADE,3022 - MATERIAL DE LIMPEZA E PRODUTOS DE HIGIENIZACAO,"R$ 180,00",0,"R$ 0,00"
402,5234000000078,311387,Específico,BEBEDOURO INDUSTRIAL,"BEBEDOURO ÁGUA, TIPO INDUSTRIAL, FLTRO DE AGUA EXTERNO, COM 4 TORNEIRAS CROMADAS, SERPENTINA INOX, VOLTAGEM 220 V, BIFÁSICO, MATERIAL GABINETE AÇO INOXIDÁVEL, RESERVATÓRIO DE AÇO INOXIDÁVEL 304 MM COM CAPACIDADE 200 LITROS ISOLADO TERMICAMENTE COM POLIURETANO, POTÊNCIA MÍNIMA 1/4 HP, COM TERMOSTATO PARA REGULAÇÃO DE TEMPERATURA, COM CLASSIFICAÇÃO DE EFICIÊNCIA ENERGÉTICA CLASSE A",UNIDADE,"5234 - MAQUINAS, UTENSILIOS E EQUIPAMENTOS DIVERSOS","R$ 2.425,00",0,"R$ 0,00"
403,5234000000137,435128,Específico,CARRINHO DE TANSPORTE,"CARRINHO TRANSPORTE, MATERIAL: FERRO, TRATAMENTO SUPERFICIAL: PINTURA ESMALTADA, CAPACIDADE: 300 KG, ALTURA: 100 CM, LARGURA: 123 CM, QUANTIDADE RODAS: 2 FIXAS E 2 GIRATÓRIAS, MATERIAL RODAS: BORRACHA TERMOPLÁSTICA, TIPO: 2 BANDEJAS, CARACTERÍSTICAS ADICIONAIS: PNEU MACIÇO, APLICAÇÃO: TRANSPORTE DE PROCESSOS E DOCUMENTOS",UNIDADE,"5234 - MAQUINAS, UTENSILIOS E EQUIPAMENTOS DIVERSOS","R$ 1.000,00",0,"R$ 0,00"
404,5208000000639,416187,Específico,MANTA AQUECEDORA.,"Corpo em alumínio com revestimento epóxi; Resistência de fio kanthal, alojada em toda extensão do ninho garantindo maior homogeneidade de temperatura e garantindo temperaturas até 500ºC (no ninho); Não produz faísca em nenhuma parte do seu sistema eletrônico resultando em maior segurança; isolação térmica e elétrica; Base do tamanho maior da parte do ninho garantindo maior estabilidade ao equipamento, Possui regulador de potência com numeração de 1 a 10; Capacidade do balão: 500ml;",UNIDADE,"5208 - APARELHOS, EQUIP. E UTENS. MED., ODONT., LABOR. E HOSP.","R$ 468,00",0,"R$ 0,00"
405,5208000000647,464976,Específico,MEDIDOR DE CONDUTIVIDADE DE BOLSO,"MEDIDOR DE CONDUTIVIDADE DE BOLSO    CONDUTIVÍMETRO, TIPO LEITURAS: ANALISADOR TÉRMICO DAS CONSTANTE, TIPO ESCALA: AUTO RANGE, CONDUTIVIDADE FAIXA MEDIÇÃO: 0,003 A 100 W,M.K, RESOLUÇÃO: REPRODUTIBILIDADE MÍNIMA 2%, PRECISÃO RELATIVA: 5 PER, APLICAÇÃO: CONDUTIVIDADE TÉRMICA.",UNIDADE,"5208 - APARELHOS, EQUIP. E UTENS. MED., ODONT., LABOR. E HOSP.","R$ 500,00",0,"R$ 0,00"
406,5234000000133,150972,Específico,COMPONENTE AMOSTRADOR SOLO - MINI-MCV E MINI COMPACTAÇÃO,"CONJUNTO COMPLETO MOLDE CILINDRICO DE DIÂMETRO DE 50MM COM SOQUETE MANUAL (5LB), SUPORTE COM TRIPÉ, PRATO PERFURADO, ANEL EXTRATOR, SOBRECARGA, FUNIL, PARA ENSAIOS DE MINI-COMPACTAÇÃLO E MINI-MCV",UNIDADE,"5234 - MAQUINAS, UTENSILIOS E EQUIPAMENTOS DIVERSOS","R$ 2.903,00",0,"R$ 0,00"
407,5234000000138,442996,Específico,COMPRESSÔMETRO,"EQUIPAMENTOS DIVERSOS PARA SERVIÇOS PROFISSIONAIS, TIPO: COMPRESSÔMETRO , EXPANSÔMETRO, PADRÃO: RESOLUÇÃO DE 0,002 MM, USO: ENSAIO DE EXPANSÃO EM CIMENTO E CAL, CARACTERÍSTICAS ADICIONAIS 1: BARRA DE POSICIONAMENTO DE PINOS, 2 PONTAS DE CONT",UNIDADE,"5234 - MAQUINAS, UTENSILIOS E EQUIPAMENTOS DIVERSOS","R$ 6.000,00",0,"R$ 0,00"
408,5234000000132,61875,Específico,"USINA DE SOLO CIMENTO, USINA DE SOLO CIMENTO. MINI CBR","CONJUNTO MOLDE CILINDRICO DE DIÂMETRO DE 50MM COM SOQUETE MANUAL, COM SUPORTE PARA RELÓGIO COMPARADOR DO PISTÃO DA PRENSA MINI-CBR, PARA ENSAIOS DE MINI-CBR",UNIDADE,"5234 - MAQUINAS, UTENSILIOS E EQUIPAMENTOS DIVERSOS","R$ 2.993,00",0,"R$ 0,00"
